date,homeTeam,awayTeam,homeScore,awayScore
2024-10-05,PHI,NYN,2.0,6.0
2024-10-05,NYA,KCA,6.0,5.0
2024-10-05,LAN,SDN,7.0,5.0
2024-10-05,CLE,DET,7.0,0.0
2024-10-06,LAN,SDN,2.0,10.0
2024-10-06,PHI,NYN,7.0,6.0
2024-10-07,CLE,DET,0.0,3.0
2024-10-07,NYA,KCA,2.0,4.0
2024-10-08,NYN,PHI,7.0,2.0
2024-10-08,SDN,LAN,6.0,5.0
2024-10-09,NYN,PHI,4.0,1.0
2024-10-09,SDN,LAN,0.0,8.0
2024-10-09,DET,CLE,3.0,0.0
2024-10-09,KCA,NYA,2.0,3.0
2024-10-10,DET,CLE,4.0,5.0
2024-10-10,KCA,NYA,1.0,3.0
2024-10-11,LAN,SDN,2.0,0.0
2024-10-12,CLE,DET,7.0,3.0
2024-10-13,LAN,NYN,9.0,0.0
2024-10-14,LAN,NYN,3.0,7.0
2024-10-14,NYA,CLE,5.0,2.0
2024-10-15,NYA,CLE,6.0,3.0
2024-10-16,NYN,LAN,0.0,8.0
2024-10-17,CLE,NYA,7.0,5.0
2024-10-17,NYN,LAN,2.0,10.0
2024-10-18,CLE,NYA,6.0,8.0
2024-10-18,NYN,LAN,12.0,6.0
2024-10-19,CLE,NYA,2.0,5.0
2024-10-20,LAN,NYN,10.0,5.0
2024-10-25,LAN,NYA,6.0,3.0
2024-10-26,LAN,NYA,4.0,2.0
2024-10-28,NYA,LAN,2.0,4.0
2024-10-29,NYA,LAN,11.0,4.0
2024-10-30,NYA,LAN,6.0,7.0
