gid,date,yearID,homeTeam,awayTeam,homeScore,awayScore,home_roll_runs_5,home_roll_runs_10,home_roll_winpct_10,away_roll_runs_5,away_roll_runs_10,away_roll_winpct_10,temp,windspeed,pred_home_win_prob,pred_home_win_pct
ATL202405070,2024-05-07,2024,ATL,BOS,4,2,2.6,3.0,0.4,3.8,5.0,0.4,81.0,8.0,0.5072633675150232,50.72633675150232
ATL202405080,2024-05-08,2024,ATL,BOS,5,0,3.0,3.0,0.5,3.0,4.8,0.4,84.0,3.0,0.5089712236543573,50.897122365435735
ATL202405130,2024-05-13,2024,ATL,CHN,2,0,4.0,3.3,0.4,4.8,4.5,0.4,65.0,11.0,0.5401520218519336,54.01520218519336
ATL202405140,2024-05-14,2024,ATL,CHN,7,0,3.6,3.3,0.3,4.2,3.9,0.3,75.0,7.0,0.5481249122669631,54.81249122669632
ATL202405150,2024-05-15,2024,ATL,CHN,1,7,4.0,3.5,0.3,4.2,3.8,0.3,78.0,5.0,0.5481249122669631,54.81249122669632
ATL202405170,2024-05-17,2024,ATL,SDN,1,3,3.4,3.3,0.3,2.2,2.8,0.3,69.0,6.0,0.5138690367767965,51.386903677679655
ATL202405190,2024-05-19,2024,ATL,SDN,1,9,2.8,3.2,0.3,2.8,2.7,0.4,81.0,5.0,0.5108533510052741,51.08533510052741
ATL202405202,2024-05-20,2024,ATL,SDN,3,0,2.4,3.2,0.3,3.8,3.0,0.4,82.0,4.0,0.5101445239002935,51.014452390029355
ATL202405201,2024-05-20,2024,ATL,SDN,5,6,2.6,3.1,0.3,3.0,2.8,0.4,77.0,9.0,0.5017332401448523,50.17332401448523
ATL202405270,2024-05-27,2024,ATL,WAS,4,8,5.2,3.9,0.5,3.2,3.8,0.7,83.0,11.0,0.5481691484300445,54.81691484300445
ATL202405280,2024-05-28,2024,ATL,WAS,2,0,4.2,4.2,0.5,4.8,4.6,0.8,82.0,7.0,0.55087242360078,55.087242360078
ATL202405290,2024-05-29,2024,ATL,WAS,2,7,4.0,4.3,0.5,4.4,4.4,0.7,80.0,10.0,0.5570423203491581,55.70423203491581
ATL202405300,2024-05-30,2024,ATL,WAS,1,3,3.4,4.2,0.4,4.6,4.8,0.7,79.0,9.0,0.55087242360078,55.087242360078
ATL202405310,2024-05-31,2024,ATL,OAK,4,2,3.4,3.8,0.3,3.2,4.1,0.5,78.0,8.0,0.5190727948776143,51.90727948776143
ATL202406010,2024-06-01,2024,ATL,OAK,9,11,2.6,3.9,0.4,3.0,3.9,0.4,75.0,9.0,0.5258956764972261,52.58956764972261
ATL202406020,2024-06-02,2024,ATL,OAK,3,1,3.6,3.9,0.4,4.8,4.5,0.4,77.0,8.0,0.5254619540717314,52.54619540717314
ATL202406140,2024-06-14,2024,ATL,TBA,7,3,3.2,3.3,0.6,3.0,3.6,0.3,92.0,2.0,0.5280385789284513,52.80385789284513
ATL202406150,2024-06-15,2024,ATL,TBA,9,2,4.0,3.7,0.7,3.2,3.5,0.3,94.0,2.0,0.531401453480212,53.14014534802119
ATL202406160,2024-06-16,2024,ATL,TBA,6,8,4.8,3.8,0.7,3.2,2.8,0.2,93.0,6.0,0.5342438567614161,53.424385676141604
ATL202406170,2024-06-17,2024,ATL,DET,2,1,6.0,4.4,0.7,5.2,4.5,0.5,89.0,10.0,0.5627864777922712,56.27864777922712
ATL202406180,2024-06-18,2024,ATL,DET,2,1,6.0,4.1,0.6,4.4,4.5,0.5,84.0,13.0,0.5516632189155595,55.166321891555945
ATL202406190,2024-06-19,2024,ATL,DET,7,0,5.2,4.2,0.6,3.2,4.6,0.5,80.0,12.0,0.5395940692928828,53.95940692928828
ATL202406280,2024-06-28,2024,ATL,PIT,6,1,2.6,3.5,0.3,5.0,4.2,0.5,88.0,8.0,0.5000131225834427,50.001312258344264
ATL202406290,2024-06-29,2024,ATL,PIT,2,1,3.2,3.9,0.4,4.4,3.5,0.4,84.0,6.0,0.497894892862672,49.789489286267205
ATL202406300,2024-06-30,2024,ATL,PIT,2,4,3.0,3.9,0.4,4.4,3.2,0.4,88.0,7.0,0.4986893000636094,49.86893000636094
ATL202407020,2024-07-02,2024,ATL,SFN,3,5,2.2,3.4,0.3,5.8,5.1,0.4,89.0,10.0,0.537559962473293,53.75599624732929
ATL202407030,2024-07-03,2024,ATL,SFN,3,1,2.6,2.9,0.3,6.0,5.1,0.4,90.0,8.0,0.5284781891782709,52.84781891782709
ATL202407040,2024-07-04,2024,ATL,SFN,2,4,3.2,2.9,0.3,5.6,4.8,0.4,89.0,6.0,0.5284781891782709,52.84781891782709
ATL202407050,2024-07-05,2024,ATL,PHI,6,8,2.4,2.8,0.3,4.4,4.3,0.3,79.0,2.0,0.5095582295335397,50.955822953353966
ATL202407060,2024-07-06,2024,ATL,PHI,5,1,3.2,3.1,0.4,5.6,4.3,0.3,75.0,4.0,0.5087272718380361,50.87272718380361
ATL202407070,2024-07-07,2024,ATL,PHI,6,0,3.8,3.0,0.3,4.4,4.3,0.3,88.0,4.0,0.5192234111548506,51.92234111548506
ATL202407202,2024-07-20,2024,ATL,SLN,5,9,3.4,4.5,0.5,4.4,5.1,0.4,78.0,1.0,0.5429356940480624,54.29356940480624
ATL202407201,2024-07-20,2024,ATL,SLN,3,2,3.4,4.4,0.4,5.0,5.6,0.5,77.0,1.0,0.5328098250241908,53.280982502419086
ATL202407210,2024-07-21,2024,ATL,SLN,2,6,4.0,4.2,0.4,6.0,5.4,0.5,82.0,4.0,0.5355139174661183,53.551391746611834
ATL202407220,2024-07-22,2024,ATL,CIN,1,4,3.2,3.8,0.3,4.6,6.1,0.5,86.0,8.0,0.5652925223240355,56.52925223240355
ATL202407240,2024-07-24,2024,ATL,CIN,4,9,3.4,3.4,0.3,3.4,5.9,0.5,78.0,2.0,0.5647092451266544,56.47092451266544
ATL202408010,2024-08-01,2024,ATL,MIA,4,2,5.4,4.0,0.5,4.8,5.0,0.5,89.0,7.0,0.5332403530474498,53.324035304744974
ATL202408020,2024-08-02,2024,ATL,MIA,5,3,5.4,4.2,0.5,4.0,4.8,0.4,81.0,7.0,0.5503864364402573,55.03864364402573
ATL202408030,2024-08-03,2024,ATL,MIA,3,4,4.6,4.6,0.6,3.2,4.7,0.5,88.0,7.0,0.5571184423734391,55.71184423734391
ATL202408040,2024-08-04,2024,ATL,MIA,0,7,4.6,4.5,0.5,3.6,4.5,0.5,89.0,3.0,0.5545227635630618,55.452276356306186
ATL202408060,2024-08-06,2024,ATL,MIL,0,10,3.6,4.3,0.5,3.6,4.0,0.6,89.0,11.0,0.6618827635513416,66.18827635513415
ATL202408070,2024-08-07,2024,ATL,MIL,5,8,2.4,3.9,0.4,5.4,4.7,0.6,92.0,8.0,0.6347069217886635,63.47069217886635
ATL202408080,2024-08-08,2024,ATL,MIL,7,16,2.6,4.0,0.5,6.6,5.3,0.6,88.0,10.0,0.6254445077341168,62.544450773411675
ATL202408200,2024-08-20,2024,ATL,PHI,3,1,5.8,5.8,0.5,6.8,4.8,0.4,81.0,9.0,0.5570990499728468,55.709904997284674
ATL202408210,2024-08-21,2024,ATL,PHI,2,3,3.8,5.6,0.5,5.2,4.3,0.4,80.0,8.0,0.544829863484843,54.482986348484296
ATL202408220,2024-08-22,2024,ATL,PHI,3,2,4.2,4.7,0.4,3.2,4.4,0.5,79.0,6.0,0.5469783757775457,54.69783757775457
ATL202408230,2024-08-23,2024,ATL,WAS,3,2,4.4,4.2,0.5,4.4,4.1,0.5,82.0,8.0,0.5687172365685377,56.87172365685377
ATL202408240,2024-08-24,2024,ATL,WAS,4,2,2.8,4.4,0.5,4.6,3.9,0.5,84.0,6.0,0.5657542717134126,56.57542717134126
ATL202408250,2024-08-25,2024,ATL,WAS,1,5,3.0,4.4,0.5,3.8,3.2,0.4,82.0,6.0,0.5725982591085856,57.25982591085857
ATL202409030,2024-09-03,2024,ATL,COL,3,0,3.6,4.4,0.4,5.4,5.0,0.3,82.0,8.0,0.5930837293655568,59.30837293655568
ATL202409040,2024-09-04,2024,ATL,COL,5,2,3.2,4.4,0.5,3.8,5.0,0.3,80.0,9.0,0.586299212172403,58.6299212172403
ATL202409050,2024-09-05,2024,ATL,COL,1,3,3.4,4.5,0.5,2.6,4.3,0.3,81.0,8.0,0.6160042370216245,61.60042370216245
ATL202409060,2024-09-06,2024,ATL,TOR,3,1,2.2,4.5,0.5,5.8,4.9,0.4,72.0,1.0,0.5362093400841302,53.62093400841302
ATL202409070,2024-09-07,2024,ATL,TOR,5,9,2.8,3.8,0.5,6.0,4.2,0.3,78.0,11.0,0.5287961459858055,52.879614598580545
ATL202409080,2024-09-08,2024,ATL,TOR,4,3,3.4,3.5,0.6,4.8,4.4,0.4,76.0,12.0,0.5312063886564588,53.12063886564587
ATL202409090,2024-09-09,2024,ATL,CIN,0,1,3.6,3.4,0.6,4.0,3.7,0.5,83.0,8.0,0.5934396368640968,59.34396368640969
ATL202409130,2024-09-13,2024,ATL,LAN,6,2,4.4,3.6,0.6,5.6,5.0,0.3,72.0,11.0,0.5081663218001252,50.81663218001252
ATL202409140,2024-09-14,2024,ATL,LAN,10,1,4.6,4.0,0.6,4.6,4.9,0.3,71.0,10.0,0.5087647329879298,50.87647329879298
ATL202409150,2024-09-15,2024,ATL,LAN,2,9,5.8,4.7,0.6,4.0,3.9,0.2,78.0,11.0,0.596926485536392,59.6926485536392
ATL202409160,2024-09-16,2024,ATL,LAN,0,9,6.2,4.4,0.5,5.0,4.2,0.3,79.0,8.0,0.5819383720135586,58.193837201355855
ATL202409240,2024-09-24,2024,ATL,NYN,5,1,7.2,5.9,0.6,6.0,5.8,0.4,87.0,8.0,0.587743447993364,58.7743447993364
ATL202409270,2024-09-27,2024,ATL,KCA,3,0,6.8,5.8,0.5,2.2,2.4,0.5,72.0,9.0,0.5953657729882963,59.53657729882963
ATL202409280,2024-09-28,2024,ATL,KCA,2,1,4.4,5.1,0.4,2.2,2.1,0.5,72.0,7.0,0.5659385107030425,56.59385107030425
ATL202409290,2024-09-29,2024,ATL,KCA,2,4,4.2,5.1,0.4,2.4,1.6,0.5,76.0,8.0,0.5659385107030425,56.59385107030425
ATL202409301,2024-09-30,2024,ATL,NYN,7,8,3.4,5.3,0.4,2.0,4.0,0.3,73.0,4.0,0.6300343721344985,63.00343721344986
ATL202409302,2024-09-30,2024,ATL,NYN,3,0,3.8,5.5,0.4,2.4,5.0,0.4,76.0,7.0,0.6072450657694439,60.72450657694439
BAL202403280,2024-03-28,2024,BAL,ANA,11,3,3.4,3.0,0.5,4.8,3.9,0.5,54.0,9.0,0.5676933452014813,56.76933452014813
BAL202403300,2024-03-30,2024,BAL,ANA,13,4,4.6,3.6,0.5,3.6,3.8,0.5,68.0,4.0,0.5882513633792525,58.82513633792526
BAL202403310,2024-03-31,2024,BAL,ANA,1,4,7.0,4.8,0.6,4.4,3.6,0.5,65.0,3.0,0.6235945320389803,62.35945320389803
BAL202404010,2024-04-01,2024,BAL,KCA,6,4,6.8,4.4,0.5,4.0,4.4,0.5,57.0,2.0,0.6232044387867982,62.32044387867982
BAL202404020,2024-04-02,2024,BAL,KCA,1,4,6.4,4.8,0.6,4.4,4.2,0.4,52.0,9.0,0.6249798593331425,62.49798593331425
BAL202404030,2024-04-03,2024,BAL,KCA,4,3,6.4,4.9,0.6,4.2,4.3,0.4,46.0,4.0,0.6213284883466028,62.13284883466028
BAL202404120,2024-04-12,2024,BAL,MIL,1,11,5.8,4.6,0.5,7.8,6.2,0.4,62.0,13.0,0.559712813146573,55.9712813146573
BAL202404130,2024-04-13,2024,BAL,MIL,5,11,5.2,4.6,0.5,9.4,6.6,0.4,66.0,14.0,0.560200120059711,56.0200120059711
BAL202404140,2024-04-14,2024,BAL,MIL,6,4,5.8,4.5,0.5,9.2,7.3,0.4,81.0,15.0,0.5595058917128792,55.95058917128792
BAL202404150,2024-04-15,2024,BAL,MIN,7,4,5.6,5.0,0.6,4.6,3.8,0.4,80.0,8.0,0.606248428649773,60.6248428649773
BAL202404160,2024-04-16,2024,BAL,MIN,11,3,5.6,5.3,0.6,4.8,3.5,0.4,71.0,7.0,0.6008227031368575,60.08227031368575
BAL202404170,2024-04-17,2024,BAL,MIN,4,2,6.0,5.9,0.6,5.0,3.6,0.4,68.0,6.0,0.6188827925794073,61.888279257940724
BAL202404260,2024-04-26,2024,BAL,OAK,2,3,5.6,6.0,0.5,2.6,2.7,0.4,60.0,6.0,0.6259974539810716,62.59974539810717
BAL202404270,2024-04-27,2024,BAL,OAK,7,0,4.2,5.6,0.4,2.8,2.9,0.4,61.0,7.0,0.6121753304525612,61.217533045256125
BAL202404280,2024-04-28,2024,BAL,OAK,6,7,4.6,5.6,0.4,2.4,2.7,0.3,78.0,2.0,0.6146102866539684,61.461028665396846
BAL202404290,2024-04-29,2024,BAL,NYA,2,0,5.0,5.1,0.3,8.8,5.8,0.5,85.0,7.0,0.5050242086604798,50.502420866047984
BAL202404300,2024-04-30,2024,BAL,NYA,4,2,4.6,4.9,0.3,7.4,5.3,0.5,86.0,6.0,0.5494698560405641,54.94698560405641
BAL202405010,2024-05-01,2024,BAL,NYA,0,2,4.2,4.9,0.4,7.6,5.5,0.6,81.0,4.0,0.5700283310837324,57.00283310837324
BAL202405020,2024-05-02,2024,BAL,NYA,7,2,3.8,4.0,0.3,6.8,5.2,0.5,89.0,5.0,0.5539538906128527,55.39538906128527
BAL202405100,2024-05-10,2024,BAL,ARI,4,2,4.6,4.2,0.4,5.4,3.9,0.5,55.0,5.0,0.6282514381523833,62.82514381523833
BAL202405110,2024-05-11,2024,BAL,ARI,5,4,4.8,4.0,0.4,5.6,3.8,0.4,70.0,3.0,0.6150465833681733,61.50465833681733
BAL202405120,2024-05-12,2024,BAL,ARI,2,9,5.4,4.3,0.5,4.2,3.8,0.4,68.0,11.0,0.630646358574996,63.064635857499596
BAL202405130,2024-05-13,2024,BAL,TOR,2,3,3.6,4.1,0.4,3.8,3.8,0.5,75.0,9.0,0.5559591652159511,55.595916521595115
BAL202405150,2024-05-15,2024,BAL,TOR,3,2,4.0,4.3,0.4,4.2,4.0,0.6,64.0,6.0,0.5683435328112953,56.83435328112954
BAL202405170,2024-05-17,2024,BAL,SEA,9,2,3.2,3.9,0.4,4.2,4.4,0.4,69.0,4.0,0.5530522788752714,55.30522788752714
BAL202405180,2024-05-18,2024,BAL,SEA,3,4,4.2,4.5,0.5,4.4,4.5,0.4,67.0,5.0,0.5490395232771463,54.903952327714634
BAL202405190,2024-05-19,2024,BAL,SEA,6,3,3.8,4.6,0.5,3.6,3.9,0.4,70.0,1.0,0.5594279743230091,55.94279743230091
BAL202405270,2024-05-27,2024,BAL,BOS,11,3,5.4,4.9,0.4,4.0,4.9,0.5,82.0,7.0,0.5627012900552522,56.27012900552521
BAL202405280,2024-05-28,2024,BAL,BOS,3,8,6.8,5.1,0.4,3.6,4.7,0.5,77.0,13.0,0.5706210674528414,57.06210674528413
BAL202405290,2024-05-29,2024,BAL,BOS,6,1,5.8,5.1,0.4,3.6,4.9,0.5,67.0,8.0,0.5592390152163345,55.92390152163345
BAL202405310,2024-05-31,2024,BAL,TBA,3,1,5.8,5.1,0.4,3.6,2.8,0.5,74.0,7.0,0.5620868589446808,56.20868589446808
BAL202406010,2024-06-01,2024,BAL,TBA,9,5,5.4,5.1,0.4,3.0,2.7,0.5,83.0,4.0,0.5478816763473193,54.788167634731934
BAL202406020,2024-06-02,2024,BAL,TBA,3,4,6.4,5.9,0.5,3.2,3.2,0.6,81.0,8.0,0.5883975777699002,58.83975777699002
BAL202406110,2024-06-11,2024,BAL,ATL,4,0,6.0,6.1,0.6,2.8,3.9,0.6,74.0,6.0,0.6003248780439789,60.032487804397896
BAL202406120,2024-06-12,2024,BAL,ATL,4,2,5.8,5.6,0.5,2.8,3.8,0.6,81.0,3.0,0.584034770296529,58.4034770296529
BAL202406130,2024-06-13,2024,BAL,ATL,3,6,5.4,5.7,0.5,2.2,3.6,0.6,85.0,6.0,0.5661870985116679,56.61870985116679
BAL202406140,2024-06-14,2024,BAL,PHI,3,5,5.0,5.3,0.4,5.0,4.2,0.3,87.0,8.0,0.5452303289831154,54.52303289831154
BAL202406150,2024-06-15,2024,BAL,PHI,6,2,3.8,4.6,0.3,4.6,4.1,0.3,84.0,6.0,0.5584972906633999,55.84972906633999
BAL202406160,2024-06-16,2024,BAL,PHI,8,3,4.0,5.0,0.4,4.0,3.9,0.3,83.0,8.0,0.552428116802285,55.2428116802285
BAL202406240,2024-06-24,2024,BAL,CLE,2,3,7.4,5.9,0.4,6.6,4.9,0.4,84.0,12.0,0.5969801308600251,59.69801308600251
BAL202406250,2024-06-25,2024,BAL,CLE,8,10,6.4,5.8,0.5,5.6,5.0,0.4,91.0,10.0,0.5871521428104904,58.71521428104904
BAL202406260,2024-06-26,2024,BAL,CLE,4,2,4.6,6.3,0.6,6.4,5.7,0.4,89.0,8.0,0.5684609687719825,56.84609687719825
BAL202406270,2024-06-27,2024,BAL,TEX,11,2,3.2,6.1,0.5,3.8,3.8,0.4,88.0,4.0,0.6099631605347253,60.99631605347253
BAL202406280,2024-06-28,2024,BAL,TEX,2,1,5.2,6.4,0.5,3.0,4.0,0.4,81.0,11.0,0.5912489432867934,59.124894328679346
BAL202406290,2024-06-29,2024,BAL,TEX,6,5,5.4,6.4,0.5,2.4,3.9,0.3,90.0,11.0,0.5920166782401272,59.201667824012716
BAL202406300,2024-06-30,2024,BAL,TEX,2,11,6.2,6.3,0.5,2.8,3.8,0.3,93.0,4.0,0.6050410271380222,60.50410271380222
BAL202407090,2024-07-09,2024,BAL,CHN,2,9,4.8,4.7,0.4,4.6,4.0,0.5,91.0,7.0,0.5834246745276538,58.342467452765376
BAL202407100,2024-07-10,2024,BAL,CHN,0,4,4.4,3.8,0.3,5.8,4.4,0.5,90.0,12.0,0.565736509288216,56.57365092882159
BAL202407110,2024-07-11,2024,BAL,CHN,0,8,3.8,3.6,0.3,4.6,4.6,0.5,89.0,4.0,0.5584078340708408,55.84078340708408
BAL202407120,2024-07-12,2024,BAL,NYA,1,4,3.2,3.0,0.2,4.6,4.4,0.5,81.0,2.0,0.5736132785973431,57.36132785973431
BAL202407130,2024-07-13,2024,BAL,NYA,1,6,1.8,2.9,0.3,2.6,4.0,0.4,90.0,2.0,0.6048107737160647,60.481077371606474
BAL202407140,2024-07-14,2024,BAL,NYA,6,5,0.8,2.8,0.3,3.8,4.2,0.5,93.0,4.0,0.6195544665867594,61.95544665867594
BAL202407260,2024-07-26,2024,BAL,SDN,4,6,4.6,4.0,0.5,5.6,3.6,0.5,83.0,3.0,0.5436119224949073,54.36119224949073
BAL202407270,2024-07-27,2024,BAL,SDN,4,9,3.8,4.4,0.5,5.4,4.2,0.6,90.0,3.0,0.5532119674703111,55.32119674703111
BAL202407280,2024-07-28,2024,BAL,SDN,8,6,4.2,4.7,0.4,6.8,5.0,0.6,89.0,3.0,0.5510528072815367,55.10528072815367
BAL202407291,2024-07-29,2024,BAL,TOR,11,5,5.2,5.4,0.5,5.2,4.8,0.5,90.0,7.0,0.562770894031137,56.2770894031137
BAL202407292,2024-07-29,2024,BAL,TOR,4,8,6.8,5.9,0.5,5.0,4.5,0.4,83.0,6.0,0.6088033436425416,60.88033436425416
BAL202407300,2024-07-30,2024,BAL,TOR,6,2,6.2,5.4,0.4,6.6,4.9,0.5,79.0,13.0,0.5849311026716583,58.493110267165825
BAL202407310,2024-07-31,2024,BAL,TOR,10,4,6.6,5.2,0.5,5.8,4.8,0.5,90.0,2.0,0.5776743275807711,57.767432758077106
BAL202408130,2024-08-13,2024,BAL,WAS,3,9,5.0,5.0,0.5,4.2,4.6,0.4,85.0,8.0,0.6273171675788711,62.73171675788711
BAL202408140,2024-08-14,2024,BAL,WAS,4,1,4.2,5.0,0.6,5.2,5.2,0.5,83.0,4.0,0.6094297341181583,60.94297341181583
BAL202408150,2024-08-15,2024,BAL,BOS,5,1,3.8,5.0,0.6,5.4,5.7,0.4,86.0,3.0,0.5574801367271245,55.748013672712446
BAL202408160,2024-08-16,2024,BAL,BOS,10,12,4.0,4.8,0.6,4.8,5.1,0.3,83.0,9.0,0.5627012900552522,56.27012900552521
BAL202408170,2024-08-17,2024,BAL,BOS,1,5,4.6,4.9,0.6,6.8,5.4,0.3,75.0,5.0,0.5595745151106021,55.957451511060206
BAL202408180,2024-08-18,2024,BAL,BOS,4,2,4.6,4.8,0.6,6.8,5.3,0.3,81.0,4.0,0.5595745151106021,55.957451511060206
BAL202408220,2024-08-22,2024,BAL,HOU,0,6,4.0,4.3,0.6,3.8,4.4,0.4,75.0,3.0,0.5566241274627808,55.66241274627808
BAL202408230,2024-08-23,2024,BAL,HOU,7,5,3.8,4.2,0.6,3.8,4.0,0.4,77.0,2.0,0.5605667825649978,56.05667825649978
BAL202408240,2024-08-24,2024,BAL,HOU,3,2,4.4,4.6,0.6,4.4,3.9,0.4,84.0,8.0,0.56697565895381,56.697565895381
BAL202408250,2024-08-25,2024,BAL,HOU,3,6,4.4,4.5,0.5,3.8,3.8,0.4,86.0,5.0,0.5605667825649978,56.05667825649978
BAL202409020,2024-09-02,2024,BAL,CHA,13,3,4.6,3.9,0.4,1.6,2.2,0.3,81.0,8.0,0.6321344206619419,63.21344206619419
BAL202409030,2024-09-03,2024,BAL,CHA,9,0,6.4,5.2,0.5,1.6,2.3,0.4,73.0,6.0,0.6454215597359009,64.54215597359008
BAL202409040,2024-09-04,2024,BAL,CHA,1,8,7.6,5.4,0.4,1.4,1.9,0.3,77.0,5.0,0.6445533533015573,64.45533533015573
BAL202409060,2024-09-06,2024,BAL,TBA,2,0,6.8,5.2,0.4,4.2,4.3,0.5,76.0,6.0,0.5561136920158938,55.611369201589376
BAL202409070,2024-09-07,2024,BAL,TBA,1,7,6.2,5.1,0.5,3.6,4.2,0.5,68.0,3.0,0.5573518525437836,55.73518525437836
BAL202409080,2024-09-08,2024,BAL,TBA,0,2,5.2,4.9,0.5,4.2,4.6,0.5,66.0,6.0,0.5389423245469634,53.89423245469634
BAL202409170,2024-09-17,2024,BAL,SFN,0,10,2.8,2.1,0.4,3.2,3.5,0.4,75.0,6.0,0.5506571672952866,55.06571672952866
BAL202409180,2024-09-18,2024,BAL,SFN,3,5,1.8,2.0,0.4,2.6,4.2,0.5,75.0,6.0,0.565424278066846,56.5424278066846
BAL202409190,2024-09-19,2024,BAL,SFN,5,3,1.8,2.1,0.4,3.6,4.6,0.5,79.0,7.0,0.5691147705342753,56.911477053427525
BAL202409200,2024-09-20,2024,BAL,DET,7,1,2.8,2.5,0.5,4.0,5.0,0.6,81.0,3.0,0.5309682747886469,53.0968274788647
BAL202409210,2024-09-21,2024,BAL,DET,4,6,3.4,3.2,0.6,3.8,4.2,0.5,79.0,4.0,0.5506359665784499,55.063596657845
BAL202409220,2024-09-22,2024,BAL,DET,3,4,3.8,3.3,0.5,4.2,3.7,0.5,75.0,5.0,0.5581709185275893,55.81709185275893
BAL202410010,2024-10-01,2024,BAL,KCA,0,1,6.4,5.6,0.6,3.0,1.9,0.6,66.0,2.0,0.6325315951010795,63.25315951010795
BAL202410020,2024-10-02,2024,BAL,KCA,1,2,4.6,5.1,0.5,2.6,1.8,0.5,69.0,3.0,0.6096162221257433,60.961622212574326
BOS202404090,2024-04-09,2024,BOS,BAL,1,7,5.4,5.0,0.5,3.2,4.8,0.5,57.0,5.0,0.5193805087189357,51.93805087189357
BOS202404100,2024-04-10,2024,BOS,BAL,5,7,4.6,4.5,0.5,4.4,5.4,0.6,59.0,4.0,0.4956159814171901,49.56159814171901
BOS202404110,2024-04-11,2024,BOS,BAL,4,9,5.4,5.0,0.6,5.0,5.0,0.5,50.0,1.0,0.5229940362011928,52.29940362011928
BOS202404120,2024-04-12,2024,BOS,ANA,0,7,4.6,5.1,0.5,3.4,4.7,0.3,54.0,9.0,0.57760817464732,57.76081746473199
BOS202404130,2024-04-13,2024,BOS,ANA,7,2,4.4,4.6,0.4,4.4,5.0,0.4,54.0,7.0,0.5798382783133817,57.983827831338175
BOS202404140,2024-04-14,2024,BOS,ANA,5,4,3.4,4.4,0.4,4.4,4.5,0.3,59.0,6.0,0.5710445901427489,57.10445901427489
BOS202404150,2024-04-15,2024,BOS,CLE,0,6,4.2,4.4,0.4,4.8,4.8,0.6,60.0,3.0,0.5578135636370037,55.781356363700375
BOS202404160,2024-04-16,2024,BOS,CLE,7,10,3.2,4.3,0.4,5.0,4.9,0.5,64.0,5.0,0.5831766468509854,58.317664685098535
BOS202404170,2024-04-17,2024,BOS,CLE,2,0,3.8,4.2,0.4,5.6,5.1,0.5,51.0,4.0,0.565101611713245,56.510161171324505
BOS202404180,2024-04-18,2024,BOS,CLE,4,5,4.2,4.3,0.4,5.2,4.7,0.5,48.0,8.0,0.565101611713245,56.510161171324505
BOS202404260,2024-04-26,2024,BOS,CHN,1,7,4.6,4.4,0.5,4.4,5.1,0.4,54.0,6.0,0.5560261228238531,55.60261228238531
BOS202404270,2024-04-27,2024,BOS,CHN,17,0,4.0,4.5,0.5,4.8,5.5,0.5,61.0,11.0,0.545376848067225,54.537684806722496
BOS202404280,2024-04-28,2024,BOS,CHN,5,4,6.2,5.5,0.5,4.2,4.4,0.4,66.0,4.0,0.578401786633072,57.8401786633072
BOS202404300,2024-04-30,2024,BOS,SFN,4,0,7.0,5.8,0.5,3.2,3.7,0.4,52.0,2.0,0.5882324528185815,58.82324528185815
BOS202405010,2024-05-01,2024,BOS,SFN,6,2,6.2,5.8,0.4,2.2,3.2,0.3,51.0,4.0,0.5939772022753282,59.39772022753282
BOS202405020,2024-05-02,2024,BOS,SFN,1,3,6.6,5.6,0.4,2.2,3.3,0.4,66.0,4.0,0.5935805036870551,59.358050368705506
BOS202405100,2024-05-10,2024,BOS,WAS,1,5,2.8,4.7,0.4,6.4,5.3,0.4,51.0,5.0,0.5830307184159382,58.30307184159382
BOS202405110,2024-05-11,2024,BOS,WAS,4,2,2.6,3.1,0.4,5.6,4.6,0.3,54.0,4.0,0.5660305701566198,56.60305701566198
BOS202405120,2024-05-12,2024,BOS,WAS,3,2,3.2,3.0,0.5,5.4,4.1,0.3,61.0,2.0,0.5724712642243417,57.24712642243417
BOS202405130,2024-05-13,2024,BOS,TBA,3,5,2.0,2.9,0.5,3.8,4.8,0.4,64.0,9.0,0.5282035518741411,52.820355187414116
BOS202405140,2024-05-14,2024,BOS,TBA,5,4,2.2,2.6,0.4,3.8,5.2,0.4,69.0,7.0,0.5085440054963805,50.854400549638044
BOS202405150,2024-05-15,2024,BOS,TBA,3,4,3.2,3.0,0.5,4.4,4.6,0.3,67.0,2.0,0.5137106185330468,51.37106185330468
BOS202405160,2024-05-16,2024,BOS,TBA,5,7,3.6,3.1,0.4,5.2,4.7,0.3,60.0,2.0,0.49161118197347303,49.16111819734731
BOS202405240,2024-05-24,2024,BOS,MIL,2,7,6.2,5.3,0.5,3.4,4.4,0.3,82.0,8.0,0.6060266484390696,60.602664843906965
BOS202405250,2024-05-25,2024,BOS,MIL,3,6,6.2,5.2,0.5,4.0,4.8,0.4,77.0,7.0,0.5988958395486323,59.889583954863234
BOS202405260,2024-05-26,2024,BOS,MIL,2,1,4.6,5.0,0.5,4.4,4.8,0.3,81.0,3.0,0.5977461985703969,59.77461985703969
BOS202405300,2024-05-30,2024,BOS,DET,0,5,3.4,4.8,0.5,6.4,4.6,0.2,62.0,3.0,0.5400243478707868,54.00243478707868
BOS202405310,2024-05-31,2024,BOS,DET,7,3,2.8,3.7,0.4,6.2,4.7,0.3,73.0,9.0,0.5377268359047973,53.77268359047973
BOS202406010,2024-06-01,2024,BOS,DET,6,3,3.8,3.9,0.5,6.4,4.7,0.3,80.0,9.0,0.5182538865721392,51.82538865721392
