playerID,nameLast,nameFirst,teamID,WAR_basic_total
baumami01,Baumann,Mike,ANA,-0.2661318110664144
cuetojo01,Cueto,Johnny,ANA,-0.2687937591816821
cisnejo01,Cisnero,Jose,ANA,-0.2689069000061426
silsech01,Silseth,Chase,ANA,-0.2704186211120474
guilllu01,Guillorme,Luis,ANA,-0.2723473291811477
calhowi01,Calhoun,Willie,ANA,-0.2723740444568371
estevca01,Estevez,Carlos,ANA,-0.2757677395822898
martejo01,Marte,Jose,ANA,-0.2765735069811099
guilllu01,Guillorme,Luis,ANA,-0.2777338665772003
thaisma01,Thaiss,Matt,ANA,-0.2795298142549148
cuetojo01,Cueto,Johnny,ANA,-0.2914263799087338
baumami01,Baumann,Mike,ANA,-0.2988217246307219
martejo01,Marte,Jose,ANA,-0.3219589728245262
calhowi01,Calhoun,Willie,ANA,-0.3277594861084508
cuetojo01,Cueto,Johnny,ANA,-0.3387156732477914
quijajo01,Quijada,Jose,ANA,-0.3472133461579895
tuckeco01,Tucker,Cole,ANA,-0.3942849567785471
rosenke01,Rosenberg,Kenny,ANA,-0.4112558633361423
medervi01,Mederos,Victor,ANA,-0.4136124140746983
garcilu03,Garcia,Luis,ANA,-0.4153039756991831
cuetojo01,Cueto,Johnny,ANA,-0.4163102153137923
strichu01,Strickland,Hunter,ANA,-0.4244341793389816
guilllu01,Guillorme,Luis,ANA,-0.4440982554873164
anderty01,Anderson,Tyler,ANA,-0.4487700064097146
plesaza01,Plesac,Zach,ANA,-0.4556279316680712
fulmeca01,Fulmer,Carson,ANA,-0.4649603698942902
sandopa02,Sandoval,Patrick,ANA,-0.4673374930764061
martejo01,Marte,Jose,ANA,-0.4746833539919211
plesaza01,Plesac,Zach,ANA,-0.481024068657208
goodrni01,Goodrum,Niko,ANA,-0.4915364858837228
aldegsa01,Aldegheri,Sam,ANA,-0.5019302593070772
moorema02,Moore,Matt,ANA,-0.5046125025519531
garcilu03,Garcia,Luis,ANA,-0.5067207000184278
cuetojo01,Cueto,Johnny,ANA,-0.5237990534222057
pillake01,Pillar,Kevin,ANA,-0.5255137021566512
detmere01,Detmers,Reid,ANA,-0.5399876820725475
cisnejo01,Cisnero,Jose,ANA,-0.5604870360914983
danieda01,Daniel,Davis,ANA,-0.5711706050498465
cimbead01,Cimber,Adam,ANA,-0.593356639215811
silsech01,Silseth,Chase,ANA,-0.5935900503911897
cannigr01,Canning,Griffin,ANA,-0.5996516093707223
garcilu03,Garcia,Luis,ANA,-0.6184177557032303
guilllu01,Guillorme,Luis,ANA,-0.6203951815424165
sandopa02,Sandoval,Patrick,ANA,-0.6220854352408054
cimbead01,Cimber,Adam,ANA,-0.6367988552678253
baumami01,Baumann,Mike,ANA,-0.6414337674527749
moorema02,Moore,Matt,ANA,-0.6432386792039806
danaca01,Dana,Caden,ANA,-0.6451240522697279
burkebr01,Burke,Brock,ANA,-0.6467687338831885
cuetojo01,Cueto,Johnny,ANA,-0.6544745205975575
cisnejo01,Cisnero,Jose,ANA,-0.6587364663444262
burkebr01,Burke,Brock,ANA,-0.6661318110664144
garcilu03,Garcia,Luis,ANA,-0.6766356904647577
